x_m	y_m
0.6623121510526129	52.67450538145056
0.9053439708096447	52.28762458341748
1.1483831927486325	51.900748446017516
1.3914444384636178	51.51388610774688
1.6345425123185273	51.12704716402669
1.8776920359074025	50.74024084473817
2.12090772220922	50.353476653917376
2.364204284202941	49.9667638214456
2.607596526252538	49.58011194274391
2.851099069952022	49.193530339078464
3.094726628280355	48.807028331715436
3.3384939142165435	48.420615424690986
3.582415732124529	48.03430084788632
3.826506703598324	47.648094105337535
4.0707815416169035	47.2620046096958
4.315254959159261	46.87604168222729
4.559941760589337	46.49021482696811
4.804856567501157	46.10453318241456
5.05001391010377	45.71900634398768
5.295415798866352	45.333635408307025
5.541040210012906	44.94840639347332
5.786862743758441	44.56330385542787
6.032859000317903	44.17831225872706
6.279004305751405	43.79341606792722
6.525274443043839	43.40859974758472
6.771644829640285	43.02384776225588
7.0180908829857716	42.639144485112126
7.264588386065209	42.25447456347975
7.511112664938693	41.86982227914515
7.757639411206168	41.485172096664655
8.004144042312696	41.10050866336462
8.250602158473253	40.715816261031435
